mda_code,mda_name,authorized,status,created_by,created_date,last_modified_by,last_modified_date,version
0111002001001,STATE HOUSE SDGL PRESIDENTIAL METERING INITIATIVE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021052000,FEDERAL UNIVERSITY OF TRANSPORTATION DAURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521013001000,MEDICAL AND DENTAL COUNCIL OF NIGERIA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0535017001000,ENVIRONMENTAL HEALTH REGISTRATION COUNCIL OF NIGERIA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0253017001000,"FEDERAL SCHOOL OF SURVEY, OYO",1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021005000,OBAFEMI AWOLOWO UNIVERSITY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0123031002000,NIGERIAN TOURISM DEVELOPMENT AUTHORITY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0123031002000,NIGERIAN TOURISM DEVELOPMENT AUTHORITY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0123031002000,NIGERIAN TOURISM DEVELOPMENT AUTHORITY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228004001000,NIGERIA NATURAL MEDICINE DEVELOPMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0254001001000,FEDERAL MINISTRY OF MARINE AND BLUE ECONOMY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021047000,FEDERAL UNIVERSITY OF TECHNOLOGY BABURA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517026111000,FEDERAL SCIENCE & TECHNICAL COLLEGE MISAU BAUCHI,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517026112000,FEDERAL SCIENCE AND TECHNICAL COLLEGE GASHUA YOBE STATE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521003001001,NPHCDA - KATSINA STATE CONTRIBUTORY HEALTHCARE MANAGEMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521003001001,NPHCDA - KATSINA STATE CONTRIBUTORY HEALTHCARE MANAGEMENT AGENCY,1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0215012005000,"FEDERAL UNIVERSITY OF AGRICULTURE BASSAMBIRI, BAYELSA STATE",1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0222007001000,FINANCIAL REPORTING COUNCIL OF NIGERIA FORMERLY NASB,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0220011001000,NIGERIA CUSTOM SERVICES,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0517021009000,UNIVERSITY OF ILORIN,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228005001000,NATIONAL SPACE RESEARCH AND DEVELOPMENT AGENCY - ABUJA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228005001000,NATIONAL SPACE RESEARCH AND DEVELOPMENT AGENCY - ABUJA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0228005001000,NATIONAL SPACE RESEARCH AND DEVELOPMENT AGENCY - ABUJA,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0521027062000,FEDERAL MEDICAL CENTRE EPE,1,1,system.auto,,NULL,16/09/2025 11:53,0
0535001001001,"FEDERAL MINISTRY OF ENVIRONMENT (SUSTAINABLE PROCUREMENT, ENVIRONMENTAL AND SOCIAL STANDARDS ENHANCEMENT PROJECT)",1,1,system.auto,,NULL,16/09/2025 11:53,0
